,Region,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
10,Maize_Summer_China_Shanxi,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,4.95303,4.508380000000001,4.94535,5.1897400000000005,5.41574,5.7212,
11,Maize_Summer_China_Shandong,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,6.5667100000000005,6.5865,6.53768,6.604660000000001,6.60858,6.4271,
12,Maize_Summer_China_Henan,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,5.72695,5.6434,5.54919,5.60826,5.6379,5.6082,
13,Maize_Summer_China_Shaanxi,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,4.17761,4.51976,4.50101,4.675669999999999,4.85609,5.031000000000001,
14,Maize_Argentina_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,6.4525,5.5760000000000005,7.803999999999999,6.3503,5.7346,6.6037,6.8409
15,Maize_Bulgaria_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,4.1548,4.7071,6.2516,5.5313,3.68,6.3943,7.6823
16,Maize_Canada_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,9.0623,8.3723,9.7385,8.8946,9.2109,9.5878,9.3647
17,Maize_France_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,9.2994,9.1009,8.8313,9.9732,9.0854,8.1592,10.05
18,Maize_Germany_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,9.8099,9.75,8.7854,10.6243,10.4802,8.8276,10.6838
19,Maize_Netherlands_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,11.4163,12.9954,11.7673,12.3355,12.342,11.9446,13.7419
20,Maize_Poland_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,5.8149,6.2262,5.7456,7.1770000000000005,7.3481,6.5761,6.5881
21,Maize_Romania_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,3.2271,3.4169,4.3176,4.5292,2.187,4.4941,4.787
22,Maize_Ukraine_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,4.6911,5.0195,4.5147,6.4446,4.7946,6.4119,6.1589
23,Maize_UK_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,,,,,,,
24,Maize_Brazil_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,4.08,3.7145,4.3667,4.2107,5.0057,5.2536,5.1761
25,Maize_USA_All,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,9.6596,10.3376,9.5923,9.2363,7.7439,9.9256,10.7326
26,Maize_Global,-0.13179600000000047,-0.14434799999999992,0.3514560000000002,-0.10669200000000023,-0.6464279999999998,0.18827999999999978,0.6024960000000004,-0.2761440000000004,-0.35145599999999977,0.8409840000000006,-0.6652560000000003,-0.35145600000000066,1.142232,0.40166400000000024,-1.1045759999999998,-0.10041600000000006,-0.3389040000000003,-0.02510400000000068,0.853536000000001,0.6024959999999995,-1.4183760000000003,0.6652559999999994,0.33890399999999854,-1.016712000000001,0.012551999999999452,0.5020799999999985,0.1631759999999982,0.28869599999999895,-0.15062400000000054,-0.3263519999999991,0.06275999999999993,0.2510399999999997,0.5271840000000001,-1.2049920000000007,0.7907759999999993,-0.9288480000000003,0.5648400000000002,-0.12551999999999985,0.5020799999999976,0.07531200000000027,-0.690360000000001,0.615047999999998,-0.9162960000000009,-0.1380719999999993,1.0543680000000002,-0.10041600000000095,-0.401664000000002,0.17572799999999944,5.0828,5.1635,5.1903,5.1751,4.8893,5.4611,5.6229
